RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,seasAdj
96267,91006,California,3049,8,10,12,17,18,13,24,8,6,11,9,10,5,11,14,18,19,24,17,16,23,13,14,4,8,21,15,18,16,17,20,9,19,11,10,16,16,19,13,19,17,9,17,23,13,12,10,18,14,15,17,18,19,25,14,26,21,26,9,12,17,32,23,41,22,33,23,24,20,17,16,15,18,22,30,20,24,28,22,22,8,20,10,11,21,23,24,19,24,27,14,22,12,21,11,16,20,33,21,17,21,24,25,21,18,19,20,9,22,16,30,31,14,29,15,23,22,18,16,14,21,25,20,23,18,33,0
88814,70805,Louisiana,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69183,27028,North Carolina,3051,0,1,1,1,0,4,0,1,1,0,2,0,2,1,4,1,0,3,1,1,1,2,2,4,1,1,3,3,8,1,2,1,0,1,5,4,3,4,3,3,1,2,4,2,0,2,3,0,4,5,3,4,1,5,1,4,1,3,4,3,5,5,3,5,8,2,1,6,8,4,4,2,3,5,5,7,7,7,5,1,5,2,5,5,1,8,6,5,9,2,7,5,0,6,4,8,6,5,6,11,6,11,11,10,7,7,4,4,4,2,3,6,9,6,2,11,1,2,4,4,6,8,5,12,10,,0
84544,60510,Illinois,3052,3,10,6,13,16,11,5,5,4,1,4,4,2,1,9,8,12,9,10,9,14,8,7,3,7,8,8,20,11,8,8,9,4,4,5,2,4,8,8,17,13,15,10,8,14,9,6,4,5,8,13,16,20,14,10,19,5,10,4,5,13,13,24,26,37,20,15,15,14,14,8,5,7,13,32,23,22,22,20,16,16,10,4,8,12,17,27,35,44,21,15,11,11,16,11,12,15,22,31,36,17,31,11,14,15,15,13,12,23,25,27,37,21,29,16,18,29,21,14,13,16,25,25,21,28,20,0
60946,08055,New Jersey,3053,10,12,20,21,29,29,12,14,8,6,8,3,3,5,10,14,12,18,7,12,11,12,19,10,10,10,19,9,26,17,12,11,13,7,14,9,7,14,8,17,8,19,13,10,8,12,9,8,8,14,13,17,18,20,20,20,13,14,40,15,12,16,20,31,36,42,30,22,13,21,18,10,12,11,16,33,35,41,18,22,21,20,14,11,23,23,37,36,44,39,34,13,20,21,26,16,13,26,36,39,46,41,26,38,25,16,24,12,21,27,37,43,44,45,38,39,33,20,20,19,20,24,24,35,44,,0
72670,33543,Florida,3054,5,6,6,5,7,2,3,4,5,3,3,0,1,2,1,4,7,7,9,2,5,5,3,3,6,3,6,10,4,3,5,4,1,4,4,8,6,1,8,9,7,5,5,5,3,7,5,3,3,5,2,8,5,4,3,8,9,11,7,3,10,12,14,16,15,16,8,6,11,5,6,6,9,16,12,13,17,8,14,12,9,5,9,16,11,12,17,25,26,15,14,14,4,18,9,9,14,23,15,27,20,18,12,26,9,13,14,27,49,64,61,78,68,67,50,36,18,52,36,46,35,14,25,22,20,15,0
71063,30345,Georgia,3055,12,10,16,18,17,11,13,10,8,7,9,5,12,4,11,10,13,17,14,13,14,16,8,8,11,9,21,17,19,7,7,2,5,8,9,5,5,7,6,13,14,20,22,8,13,11,16,22,29,26,31,32,28,32,23,24,23,17,13,14,29,25,44,46,30,39,32,35,25,21,17,20,28,36,29,40,32,37,34,37,24,24,17,27,34,32,34,33,29,27,36,35,15,34,23,15,37,48,48,52,46,29,17,24,30,31,10,26,42,26,37,38,44,27,27,24,18,39,14,20,28,35,37,45,23,,0
58444,01605,Massachusetts,3056,0,0,1,1,1,2,1,0,0,1,0,1,0,0,2,2,2,2,1,0,3,2,0,0,0,0,2,0,1,1,1,3,0,1,0,1,0,0,0,1,0,1,1,2,2,0,3,0,2,0,2,3,1,1,0,2,2,2,0,1,2,0,2,0,1,0,1,1,1,1,0,0,1,1,3,1,0,3,1,1,2,3,0,0,0,1,0,1,1,0,1,0,2,1,0,3,2,0,1,2,1,3,2,1,0,3,2,0,2,0,2,1,4,2,3,1,2,0,0,,,,,,,,0
99561,98101,Washington,3057,3,4,3,5,3,4,0,1,3,0,0,2,1,0,0,2,2,2,0,2,0,1,2,2,0,1,4,6,3,0,4,2,4,4,4,11,7,10,12,8,5,7,4,5,3,7,9,6,17,23,31,25,11,19,13,17,15,15,11,20,24,12,12,15,10,9,6,8,10,10,7,19,7,7,7,15,11,10,5,9,5,11,6,5,8,8,11,12,13,8,5,7,6,6,5,17,11,11,3,12,8,10,3,4,6,3,6,8,11,5,13,8,8,4,8,8,6,8,4,11,9,11,12,6,3,6,0
70969,30224,Georgia,3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,3,4,3,3,1,0,0,4,1,3,3,5,0,4,2,3,0,,,,,,,,0
91268,76123,Texas,3059,1,3,1,3,3,2,2,2,2,4,1,1,2,3,3,2,1,2,1,2,2,0,0,1,2,2,3,0,1,3,0,2,1,5,1,2,1,0,1,2,0,1,3,0,0,2,0,4,3,0,1,4,1,6,1,3,3,3,3,4,2,4,2,2,8,6,1,4,0,4,2,1,2,1,7,4,4,6,4,0,4,0,1,1,2,4,8,8,2,6,7,4,4,5,1,2,1,6,4,11,5,6,4,1,6,4,2,0,2,4,7,8,1,3,4,4,3,3,1,0,5,3,1,6,3,,0
95838,89142,Nevada,3060,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,3,6,7,2,2,3,1,0,2,4,4,3,1,2,5,1,3,3,2,4,4,1,3,5,1,6,2,2,3,2,7,3,1,1,3,2,0,4,1,2,3,2,0,0,2,2,1,0,3,2,0,3,3,3,3,1,2,1,0,4,2,3,2,4,0,0,1,1,2,3,3,1,3,3,5,2,4,2,0,1,1,2,3,6,2,3,5,3,0,2,0,2,5,2,1,2,3,1,0
76452,43004,Ohio,3061,8,6,7,8,13,4,3,5,2,4,2,2,4,5,3,6,2,5,5,5,6,5,8,6,5,4,5,9,3,6,8,6,4,6,3,1,7,5,4,5,3,6,3,5,0,4,2,5,6,2,7,8,7,4,5,11,4,5,8,2,6,10,5,14,5,6,2,7,4,6,7,5,5,9,6,9,10,8,11,7,7,9,2,5,5,8,14,15,21,19,5,9,5,6,6,2,6,7,14,19,10,15,12,12,6,4,10,6,8,13,20,15,27,17,21,14,13,13,5,11,14,21,20,21,20,20,0
738092,97003,Oregon,3062,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,1,2,3,1,2,0,1,1,3,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,2,0,1,0,2,1,1,1,1,1,2,1,1,2,0,2,0,0,0,0,1,0,0,1,1,3,1,1,1,1,1,0,5,3,2,0,4,3,1,1,2,0,1,1,0,2,1,5,1,0,0,0,1,0,2,2,0,1,0,1,0,0,2,0,0,0,4,3,,,,,,0
82080,55068,Minnesota,3063,1,8,14,9,11,7,5,9,3,5,8,3,4,6,5,9,11,7,9,13,2,5,0,3,11,5,5,5,13,8,2,5,4,6,4,3,4,1,5,4,10,12,7,8,4,5,5,6,10,9,4,7,6,9,7,6,9,6,9,5,8,7,7,6,15,10,10,7,8,8,8,7,6,10,9,13,12,18,8,14,9,9,2,9,6,17,18,20,25,26,12,18,15,10,14,9,12,9,18,19,18,24,20,12,11,18,7,4,11,13,17,19,20,15,18,17,19,12,7,5,5,15,16,19,30,24,0
62099,11413,New York,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,1,2,0,1,0,1,0,0,0,1,2,4,2,3,3,3,0,6,2,1,4,3,3,,,,,,,,0
60366,06514,Connecticut,3065,2,2,5,4,1,5,4,0,0,1,1,2,0,0,0,2,3,3,3,1,2,5,0,1,2,2,0,1,1,0,1,0,2,1,0,0,1,1,0,2,0,2,3,0,0,0,0,0,3,0,2,0,1,0,2,0,2,0,2,0,1,0,2,2,0,4,2,1,0,0,0,1,1,1,1,1,3,3,1,2,2,0,3,0,3,2,0,3,4,2,2,0,0,2,2,1,0,0,4,2,3,2,2,0,0,1,1,0,4,1,3,1,1,4,0,1,2,2,0,0,1,4,1,2,3,,0
88494,70131,Louisiana,3066,6,8,5,6,9,9,2,2,5,6,3,2,7,8,6,8,12,6,5,9,4,4,4,5,8,4,9,6,4,4,3,2,6,4,4,8,4,2,9,7,7,13,6,5,6,5,2,1,3,2,6,4,3,7,2,4,3,7,4,7,1,7,5,3,13,8,5,6,6,9,2,5,1,6,7,14,10,5,4,14,7,2,6,4,7,3,7,8,8,4,8,3,7,9,5,8,15,4,7,5,8,15,8,9,8,3,10,3,5,11,7,5,8,7,7,6,4,6,1,3,5,9,6,12,6,,0
79029,48167,Michigan,3067,6,13,10,14,20,15,10,7,10,10,10,6,9,8,4,10,13,21,14,13,16,13,12,7,13,15,16,13,18,14,12,8,15,19,10,11,10,17,11,14,24,19,24,16,13,10,11,14,14,7,22,20,20,17,36,23,19,15,19,18,11,17,27,35,38,45,27,24,28,11,19,12,9,25,19,17,28,24,25,27,20,26,19,20,16,21,24,37,37,36,23,20,21,14,15,16,21,17,27,33,31,33,33,17,27,19,20,13,23,19,30,30,42,37,33,21,20,16,17,10,19,21,26,24,25,,0
65879,19355,Pennsylvania,3068,5,15,18,21,38,19,12,16,12,9,8,6,12,6,10,18,22,18,16,11,13,12,15,8,11,15,14,18,17,28,16,13,15,14,5,12,9,7,17,27,9,22,10,6,12,15,12,9,10,15,15,27,28,23,23,25,18,18,20,12,10,20,29,31,32,37,28,21,15,14,11,10,12,16,12,46,39,29,24,25,23,29,16,11,16,19,15,43,39,29,29,25,16,17,11,18,18,17,29,42,46,37,30,26,18,19,18,10,15,16,32,45,37,41,23,26,33,10,30,13,14,17,23,38,33,37,0
84430,60185,Illinois,3069,1,7,9,5,11,8,6,6,5,3,3,1,0,3,4,7,6,6,4,5,8,8,2,3,5,3,9,10,6,2,6,3,1,9,3,2,4,6,7,2,9,8,8,4,3,8,3,5,6,9,5,4,9,8,7,12,11,10,5,6,7,7,10,22,17,19,13,6,7,11,3,3,6,6,11,15,17,17,22,12,5,5,5,5,14,11,12,8,13,16,17,6,7,15,7,7,12,15,13,17,23,16,18,15,13,17,9,7,5,11,11,17,13,14,11,19,10,13,8,5,6,10,9,22,21,18,0
72152,32701,Florida,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,2,2,2,2,1,1,3,0,4,0,3,1,5,2,2,4,1,1,2,1,1,4,2,3,1,8,3,2,5,3,2,3,3,5,3,8,2,5,3,6,1,1,2,5,4,2,8,1,3,6,5,5,2,3,4,2,7,10,8,7,5,6,1,5,1,4,5,7,9,7,6,9,5,3,4,7,4,9,6,7,6,9,7,3,3,9,5,2,2,5,4,4,9,3,3,,0
82279,55429,Minnesota,3071,0,0,0,0,1,0,0,0,2,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,1,1,4,1,0,1,0,0,0,1,1,0,0,1,2,0,1,1,1,0,0,1,2,3,4,3,0,0,0,0,0,1,0,0,1,0,0,2,0,0
78965,48092,Michigan,3072,,,,,,,,,,,,,,,,,,,0,4,1,4,3,4,3,3,0,2,2,2,3,0,2,0,2,5,2,1,1,1,3,5,0,2,2,1,1,3,1,0,1,2,0,3,1,1,2,0,0,1,0,2,1,2,5,2,2,1,3,6,0,0,3,2,4,3,3,7,4,5,3,2,3,2,1,2,0,1,11,3,3,4,5,1,2,4,2,0,3,7,7,4,4,5,4,5,8,1,2,3,3,1,3,6,5,6,3,3,1,3,4,2,4,3,5,,0
62948,13088,New York,3073,4,5,7,6,2,5,5,3,2,2,1,1,3,4,2,4,5,6,3,6,8,2,1,5,0,3,5,5,7,5,2,3,1,0,0,0,2,2,3,7,4,7,3,3,3,2,2,2,1,1,2,2,3,7,4,5,4,1,4,0,2,3,3,7,9,4,8,7,3,5,1,5,2,3,4,6,3,4,3,3,6,0,3,1,1,4,1,4,6,3,7,5,5,5,3,3,1,3,10,7,0,11,5,9,3,3,6,0,1,2,5,10,8,4,9,4,2,5,2,2,1,8,4,7,5,,0
72730,33629,Florida,3074,18,18,19,22,31,24,26,19,10,12,12,16,19,26,16,30,26,24,30,19,18,26,14,18,29,20,28,27,17,24,29,22,12,24,16,14,26,25,30,34,36,42,30,23,23,22,19,20,28,23,31,44,35,26,33,38,29,44,30,29,40,29,47,65,62,51,46,46,33,45,31,30,38,39,48,51,54,46,38,43,36,44,33,20,44,54,49,55,74,49,64,38,48,53,37,44,50,47,45,68,55,56,43,42,45,52,37,43,54,51,84,76,66,41,35,37,50,47,43,34,62,53,54,88,83,,0
81305,53225,Wisconsin,3075,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,,0
92211,78023,Texas,3076,10,10,24,17,22,20,13,12,9,7,4,12,15,13,18,27,23,22,8,10,8,9,13,16,16,18,25,31,14,15,16,10,19,11,13,11,8,20,18,21,18,22,11,9,16,9,8,9,11,18,19,23,25,23,13,19,20,15,8,15,13,20,28,32,32,27,27,21,14,16,18,9,24,26,30,21,26,33,25,14,19,20,15,16,26,31,24,32,36,24,28,37,15,18,16,8,21,21,31,34,28,33,28,15,16,18,21,17,22,17,35,34,26,25,36,23,20,21,14,20,24,32,32,29,20,,0
94911,85335,Arizona,3077,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,3,2,0,2,3,2,0,0,12,2,8,0,3,0,1,0,1,2,0,0,0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,3,0,1,0,3,2,0,0,1,0,1,0,16,0,1,9,1,1,0,4,0,0,0,1,2,3,2,14,2,1,0,,,,,,,,0
72686,33570,Florida,3078,0,1,2,0,2,1,1,1,2,0,1,1,2,1,3,5,3,3,2,6,1,2,1,3,0,19,3,3,2,4,3,1,0,2,1,2,5,2,2,2,2,3,2,2,1,0,1,4,6,4,7,3,5,8,2,8,8,4,2,4,7,6,7,4,3,8,3,4,1,5,0,3,3,4,4,5,9,8,5,4,5,9,2,6,4,11,7,9,12,9,8,8,3,3,5,7,8,10,12,8,5,4,7,3,4,5,7,7,3,3,13,10,9,4,6,5,3,5,6,4,6,6,8,8,4,,0
74657,38119,Tennessee,3079,9,10,9,17,13,5,10,8,7,4,4,2,10,7,3,17,11,12,9,9,15,11,8,8,9,11,7,12,7,3,6,6,9,6,2,6,5,1,4,9,5,5,6,11,6,8,4,7,11,10,5,11,6,10,9,8,0,9,4,4,10,7,10,10,20,21,15,8,3,8,12,10,15,10,9,18,14,7,11,17,10,11,7,10,10,8,14,19,16,15,22,14,7,16,8,7,10,17,22,23,12,14,16,10,9,11,7,13,11,17,12,18,23,22,18,12,11,14,14,6,18,18,17,31,28,11,0
399617,72019,Arkansas,3080,5,9,5,0,10,8,9,7,3,2,3,5,7,7,7,11,7,12,13,9,8,16,4,5,4,6,17,9,1,10,5,10,8,4,5,6,5,12,1,0,5,6,8,1,2,3,4,5,0,4,9,13,13,11,11,13,5,6,4,8,11,12,14,16,11,10,8,6,9,11,6,3,10,12,10,15,11,11,13,14,13,9,7,18,21,13,16,21,22,13,10,2,3,21,10,8,21,12,13,22,12,16,12,11,11,17,11,12,19,16,25,45,21,30,20,16,14,17,18,8,19,28,24,31,23,,0
78084,46304,Indiana,3081,1,2,3,5,4,4,3,2,0,2,2,1,2,2,2,3,0,1,0,3,4,3,2,3,0,0,2,4,5,3,4,3,3,2,0,1,3,2,2,3,5,4,3,5,1,1,1,8,2,6,7,6,4,8,3,6,2,6,4,4,3,5,3,6,6,8,3,4,3,5,3,2,3,2,8,7,6,5,5,4,3,7,2,1,2,4,11,12,6,9,10,8,2,3,2,1,5,2,3,1,5,8,6,2,6,6,3,2,2,0,9,12,6,4,4,11,3,10,5,4,4,,,,,,0
75596,40258,Kentucky,3082,2,1,1,3,1,3,3,1,0,1,1,0,1,1,1,1,3,2,0,4,2,1,2,1,1,2,2,2,2,3,2,0,1,0,4,1,1,0,0,0,2,2,0,0,2,1,0,0,1,3,2,1,1,0,1,2,3,2,2,4,1,0,3,0,2,4,1,1,1,0,2,1,2,2,1,2,0,3,1,2,2,0,1,3,3,1,4,3,5,3,1,2,0,0,1,2,0,2,4,2,3,2,1,1,3,0,4,1,1,3,5,5,5,3,3,6,3,4,2,4,1,4,,,,,0
99572,98112,Washington,3083,12,18,23,18,23,18,21,11,5,11,2,5,7,8,12,15,23,19,17,16,16,22,9,14,16,30,24,26,23,22,16,12,19,24,12,11,19,18,31,29,23,31,21,16,16,18,10,12,23,29,28,23,28,17,23,33,33,21,6,17,30,34,45,43,51,39,28,18,27,28,18,20,22,27,38,30,33,26,22,35,16,27,11,16,18,33,33,38,31,30,21,26,21,15,9,15,31,31,38,39,31,31,24,22,36,16,14,17,19,24,32,33,36,26,16,31,23,21,12,19,28,35,34,22,50,24,0
417435,85119,Arizona,3084,3,6,9,3,2,3,1,3,1,1,0,2,2,2,5,4,5,5,2,3,4,6,6,9,2,4,7,5,9,2,8,4,7,8,5,6,6,5,4,3,3,6,3,9,4,8,2,6,6,10,8,7,11,4,7,3,4,11,5,6,6,7,11,4,4,2,2,4,1,5,3,7,5,7,6,7,3,3,3,3,3,4,5,6,7,7,6,8,8,7,7,2,1,9,5,5,6,6,10,6,6,5,3,5,8,8,4,11,13,7,6,11,11,5,14,10,8,8,8,9,8,13,6,6,5,,0
60729,07631,New Jersey,3085,5,2,3,7,7,6,1,3,2,6,2,3,0,1,1,3,3,2,7,3,2,5,0,1,2,0,2,4,6,12,7,5,4,5,1,1,7,8,5,2,5,1,14,5,4,5,3,3,1,2,5,6,6,4,6,5,3,4,8,3,4,2,9,9,13,8,7,2,4,3,5,4,5,9,8,8,8,7,3,4,6,5,6,5,3,6,7,8,12,9,9,5,5,4,4,1,1,6,5,6,6,11,4,9,5,7,8,3,4,3,7,5,4,7,8,7,8,6,2,3,4,6,16,17,10,,0
60529,07013,New Jersey,3086,1,1,0,2,3,1,1,1,3,3,1,1,0,1,2,1,3,1,0,1,5,3,0,1,0,2,0,2,1,1,3,1,0,1,1,0,1,0,1,0,0,1,4,2,2,0,0,0,0,1,0,3,0,3,2,1,2,0,1,3,1,3,0,1,1,0,2,1,2,1,2,0,2,0,3,1,4,1,2,2,0,7,1,1,0,1,4,2,1,1,0,1,1,3,1,0,2,4,2,3,1,2,2,2,1,0,1,3,3,0,0,1,3,2,3,3,1,1,0,1,2,,,,,,0
91175,76001,Texas,3087,1,5,4,6,6,3,2,5,1,2,0,3,2,0,6,1,3,3,3,6,3,2,3,2,7,1,0,2,4,2,4,3,3,3,1,3,6,2,4,5,2,7,3,6,4,6,3,0,5,5,10,3,6,8,2,3,3,2,5,3,3,7,11,6,14,12,9,6,1,5,2,1,4,3,7,9,9,9,8,9,3,5,4,1,6,6,8,14,14,9,11,7,4,8,6,5,8,8,6,11,6,6,6,9,5,4,5,5,6,4,8,9,8,8,8,8,2,18,8,7,3,10,8,1,8,,0
96173,90605,California,3088,0,0,0,1,2,2,0,4,1,1,1,0,1,4,1,1,2,3,3,7,0,3,0,0,3,3,1,1,0,0,1,1,2,2,2,2,2,2,1,1,3,2,1,2,1,1,0,1,6,0,2,4,2,2,1,1,2,3,0,3,6,2,3,4,4,3,2,0,4,3,1,1,2,3,1,2,0,1,3,0,2,2,1,4,3,2,0,2,1,4,2,1,4,1,4,1,4,0,5,3,3,1,5,2,2,4,4,0,0,3,1,2,3,2,2,1,1,2,1,,,,,,,,0
99787,98405,Washington,3089,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60694,07501,New Jersey,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,,,,,0
99522,98037,Washington,3091,1,0,0,2,1,1,0,0,1,0,2,2,1,3,2,1,3,1,6,2,1,0,4,3,2,5,2,2,3,2,5,0,2,0,1,1,2,1,1,0,2,1,4,1,0,1,2,0,1,7,4,3,3,1,3,3,2,2,1,0,2,2,6,4,2,5,3,2,2,6,0,1,4,5,3,5,4,7,2,5,4,4,3,1,3,2,2,4,6,4,2,3,1,0,1,2,4,2,6,5,6,6,6,2,4,1,1,0,2,4,4,36,4,3,7,5,2,4,4,,,,,,,,0
77616,45356,Ohio,3092,4,4,4,5,9,5,4,6,3,5,5,2,7,4,2,5,6,1,2,5,5,3,2,3,0,3,5,4,7,5,6,3,2,4,3,3,3,7,3,5,2,5,4,2,5,3,5,4,8,5,3,4,10,8,4,8,10,5,6,3,4,12,2,4,6,3,2,3,4,0,1,11,6,3,6,3,7,0,4,5,5,7,6,6,5,6,5,7,9,5,5,8,13,5,4,3,4,6,9,12,9,7,4,4,23,4,11,6,6,9,7,14,6,9,6,8,9,6,3,5,11,5,10,9,8,,0
65809,19142,Pennsylvania,3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,3,0,0,0,0,0,0,0,1,1,3,1,1,0,1,2,1,0,2,0,1,2,0,,0
94286,83714,Idaho,3094,5,3,3,5,5,2,6,6,2,2,4,1,4,3,4,2,4,2,7,4,1,8,3,3,9,5,6,5,3,1,2,6,9,6,4,7,2,5,11,7,7,4,6,3,8,7,5,7,5,13,10,6,6,10,8,4,8,3,5,6,5,9,6,20,11,13,15,9,5,4,4,4,10,12,11,14,10,9,11,11,8,6,7,6,12,16,10,16,24,9,8,13,13,8,8,6,16,23,26,23,19,19,15,18,6,9,10,6,15,11,16,13,7,19,19,15,16,16,11,11,9,20,21,27,18,16,0
72769,33706,Florida,3095,11,28,27,26,24,15,21,12,9,12,10,12,16,23,23,24,25,21,18,22,18,28,18,18,18,33,21,35,17,14,21,21,15,20,22,19,32,32,39,34,36,27,20,22,17,37,24,13,30,39,38,44,35,27,24,27,19,31,32,26,46,35,38,52,44,35,29,21,17,37,22,21,27,30,43,25,47,36,36,44,35,44,27,25,45,60,59,43,30,42,43,40,29,43,21,23,47,45,55,51,40,52,37,31,37,35,37,33,50,47,60,41,46,35,43,34,31,40,28,39,49,49,54,66,38,61,0
79785,49509,Michigan,3096,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,1,0,1,2,0,1,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,2,0,2,0,1,0,0,2,2,1,1,0,0,1,0,0,0,1,1,5,3,3,1,0,2,0,0,0,0,0,1,2,2,1,1,2,0,0,1,0,0,1,2,2,1,1,2,3,2,2,0,0,4,2,2,4,0,3,2,1,0,0,0,2,1,3,2,2,3,2,2,4,3,1,0,,,,,,,,0
60902,08005,New Jersey,3097,1,0,0,0,0,1,2,2,0,0,0,1,0,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,,,,0
96971,92653,California,3098,4,3,9,6,8,9,2,16,4,4,6,4,0,11,8,12,16,9,9,5,10,11,5,5,7,7,9,8,13,7,10,10,6,13,9,10,9,10,10,11,11,7,7,10,4,6,7,7,10,9,18,16,10,10,15,6,15,5,10,13,7,21,15,16,14,20,8,9,14,11,4,8,14,10,13,11,15,16,19,8,8,19,6,5,15,15,10,16,13,14,18,14,9,15,10,3,14,11,18,24,15,17,17,14,5,10,14,8,10,12,22,19,12,12,11,11,13,10,6,6,19,10,13,12,15,13,0
67167,22153,Virginia,3099,2,8,8,16,16,10,8,4,0,6,6,1,9,7,12,20,17,18,13,7,13,5,2,5,12,20,19,15,16,19,5,8,5,5,7,9,11,11,26,17,18,13,10,7,7,6,6,5,9,10,22,20,23,18,9,14,11,7,8,7,8,14,30,32,22,24,11,7,12,10,6,2,15,20,29,19,27,18,19,7,5,12,2,7,14,27,23,29,26,20,17,7,5,8,5,8,11,14,30,35,29,26,14,6,12,17,8,6,11,23,37,38,37,19,19,11,10,13,6,7,16,9,32,42,18,,0
